Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,JPM,V,UNH,PG,XOM,HD,CVX,ABBV,PFE,KO,PEP,COST,TMO,AVGO
2024-04-10,166.26683044433594,416.86175537109375,154.86009216308594,185.9499969482422,86.98990631103516,516.7716674804688,188.35398864746094,270.4235534667969,430.8176574707031,149.3550262451172,114.28325653076172,333.6216125488281,149.208984375,157.7955780029297,23.091472625732422,55.59726333618164,157.21371459960938,714.7294311523438,569.9485473632812,129.86172485351562
2024-04-11,173.4613494873047,421.4610290527344,158.10330200195312,189.0500030517578,90.56488800048828,520.0821533203125,188.31546020507812,271.6057434082031,422.8436584472656,148.02525329589844,113.89982604980469,330.5857849121094,148.49354553222656,156.38595581054688,23.109018325805664,55.71993637084961,156.66470336914062,724.3932495117188,570.8029174804688,135.76280212402344
2024-04-12,174.95773315429688,415.5222473144531,156.43704223632812,186.1300048828125,88.13626861572266,508.8883361816406,176.13560485839844,271.881591796875,420.43133544921875,147.54083251953125,112.57181549072266,326.3031921386719,145.80599975585938,152.90904235839844,22.687896728515625,54.99335479736328,156.4227752685547,723.3646240234375,561.524169921875,131.99276733398438
2024-04-15,171.13255310058594,407.3871765136719,153.590576171875,183.6199951171875,85.95248413085938,497.28704833984375,176.2319793701172,267.2708435058594,426.5865783691406,147.65480041503906,111.92652893066406,321.6019287109375,144.5493621826172,152.3342742919922,22.73176383972168,54.86125564575195,155.3526153564453,710.4761352539062,554.2124633789062,128.7147216796875
2024-04-16,167.85240173339844,408.31292724609375,153.1343536376953,183.32000732421875,87.3656997680664,496.8198547363281,174.21803283691406,267.3398132324219,448.8525695800781,148.1297149658203,111.00066375732422,318.6517028808594,143.34779357910156,153.15402221679688,22.53875160217285,54.7857666015625,155.86444091796875,708.1912231445312,550.9141845703125,130.51873779296875
2024-04-17,166.48483276367188,405.6143798828125,154.19558715820312,181.27999877929688,83.98760223388672,491.2626953125,173.5242462158203,268.65997314453125,458.52093505859375,149.08909606933594,110.94454193115234,316.74835205078125,143.4578399658203,154.76527404785156,22.30187225341797,55.210391998291016,157.7068634033203,707.4197387695312,543.6620483398438,125.95911407470703
2024-04-18,165.53347778320312,398.15875244140625,154.7311553955078,179.22000122070312,84.62323760986328,498.8478088378906,174.6516876220703,267.3594665527344,472.1045227050781,150.3672332763672,110.84166717529297,316.8054504394531,144.53102111816406,155.151611328125,22.275548934936523,55.58783721923828,160.30308532714844,703.5225830078125,537.9696655273438,123.63758087158203
2024-04-19,163.5118865966797,393.086669921875,152.82688903808594,174.6300048828125,76.15702056884766,478.23974609375,179.03602600097656,265.79296875,479.71478271484375,151.1798095703125,112.11356353759766,319.1560974121094,146.75994873046875,156.80056762695312,22.810726165771484,56.77677536010742,162.03384399414062,701.8013916015625,541.2083129882812,118.30707550048828
2024-04-22,164.34432983398438,394.89886474609375,154.9989471435547,177.22999572753906,79.47315216064453,478.89593505859375,182.51461791992188,268.3052978515625,470.2378845214844,153.47418212890625,112.74950408935547,319.869873046875,148.5210723876953,158.19508361816406,23.038833618164062,57.13534927368164,164.2020263671875,707.6868286132812,544.7845458984375,120.24658966064453
2024-04-23,165.394775390625,401.408935546875,156.9627227783203,179.5399932861328,82.37651062011719,493.1813659667969,185.14523315429688,270.0589599609375,465.4036865234375,154.39193725585938,113.18905639648438,322.6202087402344,149.37411499023438,159.7498016357422,23.091472625732422,57.22026824951172,159.32601928710938,714.828369140625,570.8228149414062,122.67517852783203
2024-04-24,167.4956512451172,402.8763427734375,157.82559204101562,176.58999633789062,79.63206481933594,490.5966491699219,186.05099487304688,270.9555358886719,466.4757995605469,155.4435272216797,113.20777893066406,316.9196472167969,150.0345458984375,158.11029052734375,23.047607421875,58.078956604003906,165.0860137939453,716.025146484375,573.6044311523438,123.42448425292969
2024-04-25,168.35780334472656,393.0078125,154.7212371826172,173.6699981689453,82.58540344238281,438.78326416015625,186.3304443359375,271.093505859375,472.7554626464844,155.39572143554688,113.46961975097656,315.939453125,151.60302734375,157.6297149658203,22.161497116088867,58.25823974609375,164.40672302246094,715.1632080078125,567.9815063476562,127.11693572998047
2024-04-26,167.7731170654297,400.1777648925781,170.5404815673828,179.6199951171875,87.68553161621094,440.6820068359375,186.44607543945312,270.4629211425781,474.1817626953125,154.19119262695312,110.31793975830078,318.89910888671875,152.1625213623047,150.4026336669922,22.28432273864746,58.25823974609375,163.38316345214844,722.4154052734375,569.8392333984375,131.99276733398438
2024-04-29,171.9352264404297,396.1693115234375,164.78802490234375,180.9600067138672,87.70751190185547,430.0748291015625,186.24371337890625,267.8225402832031,468.1319274902344,154.54490661621094,111.88910675048828,320.5265197753906,152.56613159179688,152.19293212890625,22.494882583618164,58.541324615478516,163.90426635742188,719.5917358398438,573.1078491210938,131.45753479003906
2024-04-30,168.7938232421875,383.444580078125,161.44564819335938,175.0,86.35327911376953,427.6391906738281,184.7598114013672,264.6402282714844,463.0297546386719,156.01712036132812,110.60786437988281,318.0711669921875,147.9248809814453,153.24826049804688,22.477338790893555,58.28654098510742,163.69024658203125,716.1936645507812,564.9913330078125,127.69143676757812
2024-05-01,167.7731170654297,388.9698181152344,162.51681518554688,179.0,82.99415588378906,436.606201171875,184.8754119873047,263.3693542480469,463.42218017578125,156.20831298828125,108.51296997070312,315.929931640625,146.4205780029297,152.38137817382812,23.84598159790039,58.43752670288086,162.98300170898438,715.52001953125,571.2202758789062,122.05355834960938
2024-05-02,171.46946716308594,391.8259582519531,165.25416564941406,184.72000122070312,85.76859283447266,439.0814514160156,184.6826934814453,263.655029296875,471.9035339355469,156.6289520263672,108.7093734741211,319.31787109375,147.42953491210938,151.52391052246094,24.302200317382812,58.494136810302734,163.26217651367188,725.6452026367188,567.5046997070312,121.63226318359375
2024-05-03,181.7261505126953,400.5126647949219,165.86911010742188,186.2100067138672,88.7389144897461,449.301025390625,183.57455444335938,264.5220031738281,471.4057312011719,157.22166442871094,108.48491668701172,326.2841796875,146.98927307128906,154.33184814453125,24.398698806762695,58.66398239135742,163.9135284423828,736.9989013671875,568.6273193359375,125.5152359008789
2024-05-06,180.0712127685547,407.2886657714844,166.7220458984375,188.6999969482422,92.08802795410156,462.9402770996094,185.01031494140625,268.6402587890625,473.2532958984375,157.20252990722656,109.18632507324219,325.751220703125,148.86962890625,153.33303833007812,24.705768585205078,58.833839416503906,163.60647583007812,749.4324340820312,569.7896728515625,128.6774139404297
2024-05-07,180.75497436523438,403.1520690917969,169.84622192382812,188.75999450683594,90.50292205810547,465.4852600097656,184.76942443847656,272.374267578125,479.5520935058594,158.4644317626953,108.6439208984375,324.22857666015625,149.208984375,153.1634521484375,24.363611221313477,59.08860778808594,165.6536407470703,764.1546020507812,569.1141357421875,127.97032165527344
2024-05-08,181.0919189453125,404.3340148925781,167.99156188964844,188.0,90.36101531982422,469.8196105957031,188.52745056152344,273.09344482421875,481.7059631347656,157.80482482910156,108.62521362304688,322.4584045410156,149.08973693847656,151.18472290039062,24.802276611328125,59.30563735961914,165.0860137939453,756.327880859375,569.8790893554688,130.15635681152344
2024-05-09,182.9053955078125,406.08709716796875,168.5668182373047,189.5,88.69693756103516,472.6230163574219,190.3101043701172,274.42352294921875,485.3626708984375,158.73211669921875,110.76685333251953,330.65240478515625,151.7589569091797,151.13760375976562,25.096162796020508,59.33395004272461,165.6908721923828,771.8128051757812,574.140869140625,128.22174072265625
2024-05-10,181.6451416015625,408.47052001953125,167.2675323486328,187.47999572753906,89.82730102539062,473.3984680175781,191.53384399414062,276.5910339355469,490.8956604003906,159.5064697265625,110.31793975830078,329.6911926269531,152.0983428955078,151.46737670898438,24.94476890563965,59.6925163269043,167.30068969726562,779.88720703125,589.1419677734375,130.885986328125
2024-05-13,184.850341796875,407.4659423828125,167.75352478027344,186.57000732421875,90.34801483154297,465.256591796875,191.49533081054688,275.2609558105469,489.87139892578125,158.56959533691406,110.27119445800781,324.4854736328125,150.9150848388672,151.96676635742188,25.32771110534668,59.994476318359375,168.3335723876953,767.958984375,586.8272705078125,131.3485565185547
2024-05-14,185.9915313720703,410.2629699707031,168.94369506835938,187.07000732421875,91.30447387695312,469.0740051269531,194.17410278320312,273.6353454589844,491.91998291015625,158.4644317626953,110.94058990478516,324.0477294921875,150.07122802734375,152.2589111328125,25.274276733398438,59.541542053222656,167.3751678466797,770.6834106445312,590.9002685546875,135.52418518066406
2024-05-15,188.26397705078125,417.43597412109375,171.0958709716797,185.99000549316406,94.57662963867188,478.7070007324219,194.7522735595703,277.33978271484375,495.43310546875,159.18142700195312,111.79854583740234,331.8229675292969,149.55755615234375,154.33184814453125,25.66612434387207,59.569854736328125,166.99363708496094,779.7386474609375,595.0926513671875,141.03733825683594
2024-05-16,188.38304138183594,415.3738708496094,172.75218200683594,183.6300048828125,94.3057861328125,470.44586181640625,195.09915161132812,276.2145080566406,498.9942321777344,160.47201538085938,111.12914276123047,326.16998291015625,149.25181579589844,154.85951232910156,25.75518226623535,59.7491340637207,170.39007568359375,785.7127685546875,593.2349243164062,138.676513671875
2024-05-17,188.41281127929688,414.6043395996094,174.6167755126953,184.6999969482422,92.42684173583984,469.1336669921875,197.334716796875,276.47113037109375,502.21063232421875,160.26170349121094,112.79792022705078,327.5784606933594,150.71568298339844,156.8099822998047,25.505823135375977,59.475486755371094,169.53399658203125,788.42724609375,591.3970336914062,137.02273559570312
2024-05-20,189.57383728027344,419.6658935546875,175.46975708007812,183.5399932861328,94.72654724121094,466.0816955566406,188.45999145507812,274.931396484375,495.1268005371094,159.9462127685547,111.88339233398438,321.4972229003906,149.29815673828125,155.05735778808594,25.40786361694336,59.04143524169922,167.78457641601562,785.6433715820312,590.1156005859375,138.8631134033203
2024-05-21,190.87379455566406,423.3165283203125,176.39212036132812,183.14999389648438,95.33219909667969,461.8964538574219,192.25657653808594,272.3749694824219,501.1767272949219,160.9404754638672,111.11030578613281,319.90789794921875,148.214111328125,153.52149963378906,25.434579849243164,59.36225891113281,168.50108337402344,793.499755859375,586.2509765625,137.40672302246094
2024-05-22,189.43492126464844,424.7767639160156,174.93417358398438,183.1300048828125,94.89644622802734,465.0279846191406,191.09060668945312,272.0097351074219,499.07073974609375,160.42422485351562,108.87583923339844,314.6165466308594,145.990478515625,150.39321899414062,26.36077308654785,59.447181701660156,169.44091796875,794.421142578125,586.9265747070312,136.72323608398438
2024-05-23,185.44578552246094,421.3037414550781,172.12734985351562,181.0500030517578,103.74047088623047,463.03973388671875,189.75119018554688,270.67724609375,494.7439270019531,158.2063446044922,107.01849365234375,311.09539794921875,145.40679931640625,149.1211700439453,25.55035400390625,58.58849334716797,166.8168182373047,788.9524536132812,581.1943969726562,136.82635498046875
2024-05-24,188.52197265625,424.42156982421875,173.55555725097656,180.75,106.40895080566406,475.4065246582031,193.4032745361328,270.933837890625,486.4540100097656,158.05337524414062,106.93363189697266,309.391845703125,146.15725708007812,147.99044799804688,25.71955680847168,58.503578186035156,165.62574768066406,802.2180786132812,580.2208251953125,138.25521850585938
2024-05-28,188.5319061279297,424.5794372558594,174.95401000976562,182.14999389648438,113.83676147460938,477.0965576171875,192.23727416992188,267.4693603515625,482.1558532714844,155.9310760498047,108.29129028320312,312.8179016113281,147.3524627685547,146.36981201171875,25.203031539916992,58.33372497558594,161.3359832763672,805.626220703125,568.816162109375,138.70791625976562
2024-05-29,188.82958984375,423.4447326660156,174.45809936523438,182.02000427246094,114.76022338867188,471.5692138671875,190.8978729248047,265.37677001953125,464.0060729980469,154.5353240966797,107.13162994384766,310.1627197265625,145.36973571777344,145.85153198242188,24.775558471679688,58.22049331665039,159.2608642578125,799.0379638671875,563.5806274414062,136.56906127929688
2024-05-30,189.82191467285156,409.1382141113281,170.69915771484375,179.32000732421875,110.43768310546875,464.3022155761719,192.07345581054688,267.7851867675781,461.06732177734375,155.42442321777344,107.47103881835938,315.4525146484375,146.62979125976562,147.28378295898438,25.113975524902344,58.47526550292969,158.637451171875,807.7761840820312,559.0703735351562,133.9578094482422
2024-05-31,190.77455139160156,409.59210205078125,171.08596801757812,176.44000244140625,109.57115936279297,464.08355712890625,195.25335693359375,268.9301452636719,474.20098876953125,157.29815673828125,110.55403900146484,320.9052429199219,150.37289428710938,151.9290771484375,25.52363395690918,59.38112258911133,160.88931274414062,802.376708984375,564.256103515625,130.46864318847656
2024-06-03,192.5408935546875,408.0035400390625,171.75050354003906,178.33999633789062,114.93513488769531,474.6807861328125,194.4728240966797,266.8771057128906,476.1825256347656,157.4032745361328,107.90473175048828,314.331298828125,145.88856506347656,150.9397430419922,26.10250473022461,59.38112258911133,159.3353271484375,807.82568359375,565.845703125,129.8155975341797
2024-06-04,192.85842895507812,410.51947021484375,172.36537170410156,179.33999633789062,116.37133026123047,474.18377685546875,191.90965270996094,268.89068603515625,483.8884582519531,159.659423828125,106.22653198242188,314.5708923339844,144.65631103515625,152.777099609375,26.262807846069336,60.334171295166016,161.81053161621094,819.71435546875,565.9351196289062,130.6915740966797
